transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN02135,U02135,25,Male,6.9,2.2,0.06,5.4,4.95,222,94,8.13,Low,No,Moderate,1
TXN02136,U02136,18,Other,4.42,2.04,3.23,4.65,4.53,173,93,6.02,Medium,Yes,None,0
TXN02137,U02137,34,Male,6.83,0.86,1.35,5.94,4.54,225,162,8.04,Medium,No,Moderate,1
TXN02138,U02138,35,Other,8.58,0.86,0.77,0.71,5.9,182,49,9.83,Medium,Yes,Moderate,1
TXN02139,U02139,23,Other,6.47,0.92,3.61,4.79,4.62,71,96,7.93,High,No,Mild,0
TXN02140,U02140,23,Male,3.32,5.76,0.97,2.6,6.22,169,123,5.32,Low,No,Moderate,1
TXN02141,U02141,35,Male,6.45,3.63,0.37,0.86,8.2,220,64,8.47,Low,Yes,Moderate,1
TXN02142,U02142,26,Other,8.88,5.22,1.18,2.58,7.53,151,63,10.06,Low,Yes,Severe,1
TXN02143,U02143,34,Other,7.85,1.77,0.95,1.65,6.17,208,149,9.3,High,No,Mild,0
TXN02144,U02144,31,Male,9.98,2.49,1.15,2.06,7.77,65,113,12.84,Low,No,Severe,1
TXN02145,U02145,32,Female,5.42,2.37,3.33,3.68,6.06,214,158,7.5,High,No,Mild,0
TXN02146,U02146,18,Female,5.24,2.85,3.62,5.3,6.4,103,68,6.55,Low,No,Mild,0
TXN02147,U02147,19,Female,5.33,1.19,2.2,1.61,4.67,171,165,6.68,Low,No,None,0
TXN02148,U02148,27,Male,9.66,3.86,1.61,2.58,8.83,130,130,11.63,High,No,Severe,1
TXN02149,U02149,31,Male,9.31,3.02,3.41,4.03,8.42,241,125,11.27,Low,No,Severe,1
TXN02150,U02150,20,Female,3.24,4.67,3.19,1.93,8.78,203,129,4.0,Medium,No,Severe,1
TXN02151,U02151,31,Other,9.55,0.5,1.35,3.49,6.77,25,39,11.01,High,No,Severe,1
TXN02152,U02152,23,Male,4.84,4.32,3.88,2.52,8.49,131,162,6.63,Low,No,Severe,1
TXN02153,U02153,28,Other,10.03,2.75,2.83,4.85,5.53,107,94,10.64,High,No,Moderate,1
TXN02154,U02154,31,Male,3.65,5.07,2.15,1.42,5.99,134,46,4.9,Low,Yes,Severe,1
TXN02155,U02155,25,Other,7.85,5.29,4.0,2.85,5.28,116,92,9.64,Low,No,Moderate,1
TXN02156,U02156,27,Other,8.16,4.67,1.63,3.58,4.73,118,65,9.47,Medium,Yes,Moderate,1
TXN02157,U02157,20,Female,3.2,0.94,3.06,2.92,7.1,173,100,3.91,High,Yes,None,0
TXN02158,U02158,34,Female,10.74,1.31,3.47,4.39,6.57,154,111,13.14,Low,Yes,Severe,1
TXN02159,U02159,31,Other,4.32,5.7,2.99,1.69,5.87,92,69,6.39,Medium,No,Severe,1
TXN02160,U02160,25,Male,5.09,3.45,2.7,1.33,5.5,132,122,5.81,High,Yes,Mild,0
TXN02161,U02161,21,Female,10.97,2.16,3.47,3.04,8.49,64,120,13.7,Medium,Yes,Severe,1
TXN02162,U02162,35,Other,5.82,0.73,2.46,5.5,8.62,174,140,8.35,Medium,No,Mild,0
TXN02163,U02163,26,Female,9.16,4.08,3.76,5.12,7.71,55,165,10.55,Low,No,Severe,1
TXN02164,U02164,18,Female,11.66,4.81,1.9,3.06,7.01,92,21,12.82,Low,Yes,Severe,1
TXN02165,U02165,32,Other,6.19,2.19,1.78,1.6,4.9,101,135,8.61,High,Yes,Mild,0
TXN02166,U02166,19,Other,10.1,4.04,0.19,5.18,7.82,223,119,11.53,Medium,Yes,Moderate,1
TXN02167,U02167,27,Other,9.5,2.39,2.1,5.77,6.0,188,123,10.91,Medium,Yes,Moderate,1
TXN02168,U02168,22,Male,11.47,2.86,0.13,4.26,8.62,215,18,14.12,Low,No,Severe,1
TXN02169,U02169,20,Male,3.63,4.55,3.26,3.72,7.89,112,122,4.32,High,No,Severe,1
TXN02170,U02170,20,Female,7.93,4.26,1.27,1.68,8.83,221,85,9.43,Low,No,Severe,1
TXN02171,U02171,32,Other,6.83,1.01,2.57,4.06,6.8,191,15,8.03,Medium,No,Moderate,1
TXN02172,U02172,30,Other,7.93,1.31,2.46,4.57,7.7,114,118,9.29,High,No,Mild,0
TXN02173,U02173,20,Female,5.49,1.4,0.93,1.77,7.78,167,62,7.23,Medium,Yes,Mild,0
TXN02174,U02174,33,Male,9.12,3.93,1.69,5.53,4.8,34,105,9.79,Low,No,Severe,1
TXN02175,U02175,27,Female,7.36,2.98,0.97,3.53,8.27,84,131,9.69,High,No,Mild,0
TXN02176,U02176,32,Other,5.69,2.16,0.51,1.53,7.23,92,41,6.23,High,Yes,None,0
TXN02177,U02177,33,Male,8.81,5.11,3.97,3.45,7.86,199,119,10.34,Medium,No,Severe,1
TXN02178,U02178,24,Female,3.81,1.62,1.47,3.28,5.35,56,105,5.6,Low,No,Mild,0
TXN02179,U02179,35,Female,10.33,2.42,3.8,5.65,7.99,113,178,11.25,Low,No,Severe,1
TXN02180,U02180,19,Female,10.28,3.37,2.82,4.23,8.88,63,156,13.23,Medium,No,Moderate,1
TXN02181,U02181,32,Other,6.11,3.91,0.86,1.63,8.34,170,71,7.39,High,Yes,Mild,0
TXN02182,U02182,19,Male,11.93,5.78,0.26,1.92,6.23,86,47,14.19,Low,No,Moderate,1
TXN02183,U02183,29,Female,8.17,4.6,0.97,4.7,4.73,170,41,9.1,High,No,Moderate,1
TXN02184,U02184,24,Male,5.66,5.95,1.18,2.71,5.38,41,100,8.37,Medium,No,Moderate,1
TXN02185,U02185,20,Other,5.89,0.71,0.24,2.19,4.55,132,151,6.61,High,Yes,None,0
TXN02186,U02186,31,Male,6.25,3.52,2.65,2.22,6.55,209,125,7.34,Medium,No,Moderate,1
TXN02187,U02187,35,Female,9.68,1.51,2.36,1.28,8.72,239,168,10.85,Low,Yes,Severe,1
TXN02188,U02188,20,Male,11.41,5.55,3.21,0.63,8.87,197,112,14.37,Medium,Yes,Moderate,1
TXN02189,U02189,34,Other,8.73,1.38,1.0,4.9,5.06,157,51,10.27,High,Yes,Moderate,1
TXN02190,U02190,20,Other,8.7,3.25,3.71,2.71,7.43,117,173,10.62,Medium,Yes,Moderate,1
TXN02191,U02191,24,Male,8.68,3.23,3.2,4.4,7.86,22,103,10.6,Low,No,Severe,1
TXN02192,U02192,22,Other,7.96,3.01,2.81,1.37,4.64,185,133,10.74,Medium,No,Moderate,1
TXN02193,U02193,22,Other,5.29,1.55,1.85,1.17,7.25,42,90,6.63,High,Yes,Mild,0
TXN02194,U02194,34,Other,10.96,4.92,0.09,5.61,8.61,152,117,11.5,Medium,Yes,Severe,1
TXN02195,U02195,18,Other,4.56,5.64,0.73,0.57,8.02,236,91,7.28,Medium,No,Severe,1
TXN02196,U02196,28,Male,3.37,3.69,1.03,0.96,6.76,206,164,5.13,Medium,No,Mild,0
TXN02197,U02197,19,Female,3.84,2.64,2.51,2.45,8.12,76,146,5.74,High,No,Mild,0
TXN02198,U02198,31,Male,9.28,5.51,2.45,5.06,4.83,119,28,10.82,Low,Yes,Moderate,1
TXN02199,U02199,21,Male,10.19,5.27,2.22,0.55,5.76,232,165,11.38,Medium,Yes,Moderate,1
TXN02200,U02200,34,Other,3.15,2.31,3.04,4.52,8.36,153,165,5.64,Medium,Yes,None,0
TXN02201,U02201,27,Male,5.77,3.74,3.01,1.93,8.14,207,27,8.66,Low,No,Mild,0
TXN02202,U02202,35,Other,5.15,2.47,0.37,4.54,6.63,183,29,7.7,Medium,Yes,None,0
TXN02203,U02203,30,Other,7.44,4.94,1.02,3.31,6.83,228,175,9.26,Medium,No,Severe,1
TXN02204,U02204,22,Other,8.34,1.42,3.1,5.67,6.91,67,55,10.15,Low,Yes,Moderate,1
TXN02205,U02205,24,Female,4.39,2.55,0.17,5.44,6.81,129,152,6.71,High,No,Mild,0
TXN02206,U02206,33,Female,7.52,3.86,1.6,2.28,6.98,142,83,9.86,High,No,Moderate,1
TXN02207,U02207,22,Other,3.71,2.47,0.8,5.66,5.95,108,99,5.71,Low,No,Mild,0
TXN02208,U02208,32,Female,11.69,0.98,2.74,4.38,5.81,154,113,13.9,Low,No,Severe,1
TXN02209,U02209,21,Male,10.55,4.09,3.16,3.9,6.41,105,72,11.72,Medium,No,Severe,1
TXN02210,U02210,29,Other,10.01,2.9,3.55,3.86,6.48,173,124,11.1,High,Yes,Moderate,1
TXN02211,U02211,24,Other,6.16,3.27,0.73,5.09,6.28,69,24,6.87,High,No,Moderate,1
TXN02212,U02212,22,Female,4.55,2.04,0.51,2.04,6.94,210,70,5.81,High,Yes,Mild,0
TXN02213,U02213,31,Male,7.98,3.62,2.08,1.9,7.45,32,36,10.49,High,Yes,Moderate,1
TXN02214,U02214,24,Other,4.77,2.15,0.02,5.11,6.0,76,127,7.14,Medium,No,Mild,0
TXN02215,U02215,33,Female,3.94,2.4,1.04,2.79,4.57,82,164,4.83,Medium,Yes,Mild,0
TXN02216,U02216,26,Other,11.38,5.04,1.61,4.35,6.73,32,176,12.71,Low,No,Severe,1
TXN02217,U02217,20,Male,3.96,4.3,2.84,5.02,6.07,133,175,6.77,Low,No,Moderate,1
TXN02218,U02218,20,Female,10.92,5.72,3.88,4.47,8.32,186,70,12.81,Low,No,Severe,1
TXN02219,U02219,28,Other,7.94,0.99,0.63,1.5,5.67,175,109,9.43,High,No,Moderate,1
TXN02220,U02220,30,Female,3.02,3.59,3.11,0.62,6.66,107,36,5.19,High,Yes,None,0
TXN02221,U02221,33,Other,6.37,0.88,2.29,4.28,5.85,223,93,8.38,Low,No,Mild,0
TXN02222,U02222,21,Female,6.86,2.02,2.17,3.36,7.53,82,147,9.31,Medium,No,Moderate,1
TXN02223,U02223,32,Other,6.91,2.59,1.28,5.44,6.67,112,98,8.17,High,No,Mild,0
TXN02224,U02224,27,Other,5.0,4.71,2.15,4.11,4.96,240,120,7.5,Low,Yes,Moderate,1
TXN02225,U02225,26,Other,9.91,5.22,0.22,2.73,8.77,81,91,12.57,Medium,Yes,Severe,1
TXN02226,U02226,32,Male,7.2,5.97,2.66,1.1,8.77,184,79,8.86,Low,No,Severe,1
TXN02227,U02227,20,Male,10.37,4.13,2.78,3.16,5.28,113,134,13.27,Medium,No,Severe,1
TXN02228,U02228,25,Other,6.08,4.06,2.92,3.18,4.93,156,99,8.77,Medium,No,Moderate,1
TXN02229,U02229,28,Female,4.36,5.23,2.15,5.82,6.07,24,164,6.82,Medium,No,Severe,1
TXN02230,U02230,29,Male,11.35,1.04,1.64,0.74,8.04,155,82,13.42,Low,Yes,Severe,1
TXN02231,U02231,25,Other,4.92,4.55,3.15,4.01,6.5,96,19,6.58,Medium,No,Severe,1
TXN02232,U02232,21,Other,5.29,5.88,2.68,3.19,8.14,230,77,8.23,Low,No,Severe,1
TXN02233,U02233,28,Other,11.95,3.35,0.87,5.66,6.18,216,118,12.54,Medium,Yes,Moderate,1
TXN02234,U02234,30,Other,3.91,0.93,1.39,4.23,7.47,30,41,5.51,Low,No,Mild,0
TXN02235,U02235,26,Other,8.17,3.19,1.73,3.79,8.75,100,95,10.37,Medium,Yes,Moderate,1
TXN02236,U02236,29,Female,8.2,4.79,2.66,4.74,8.66,128,128,9.7,Low,No,Moderate,1
TXN02237,U02237,33,Other,12.0,2.52,2.7,2.46,6.87,124,26,13.72,Medium,Yes,Moderate,1
TXN02238,U02238,35,Male,4.93,4.78,3.87,1.77,6.05,47,64,6.96,Low,No,Moderate,1
TXN02239,U02239,32,Other,11.2,2.2,1.97,2.2,7.27,130,118,13.83,Low,No,Severe,1
TXN02240,U02240,31,Female,6.97,5.01,0.25,4.32,6.84,25,65,9.23,High,Yes,Moderate,1
TXN02241,U02241,25,Male,10.24,4.76,1.75,2.51,8.16,119,21,12.02,Medium,Yes,Severe,1
TXN02242,U02242,33,Male,10.29,5.7,2.83,4.9,5.14,149,148,11.77,High,Yes,Moderate,1
TXN02243,U02243,22,Other,11.61,4.88,0.66,1.95,7.46,102,55,14.12,Low,Yes,Severe,1
TXN02244,U02244,35,Female,8.11,5.88,3.37,4.96,8.39,120,96,9.74,Medium,No,Severe,1
TXN02245,U02245,24,Male,4.63,4.28,1.27,2.08,4.84,153,39,7.12,High,No,Moderate,1
TXN02246,U02246,30,Female,11.29,1.53,3.87,4.28,5.15,72,156,13.85,High,Yes,Moderate,1
TXN02247,U02247,31,Male,7.62,4.79,2.15,5.44,8.38,40,81,9.08,Low,Yes,Moderate,1
TXN02248,U02248,26,Male,8.96,1.84,0.97,1.97,4.77,44,43,9.92,Low,Yes,Severe,1
TXN02249,U02249,24,Female,3.01,3.15,3.11,5.56,6.61,143,26,5.34,Low,No,Mild,0
TXN02250,U02250,21,Male,11.74,1.8,1.86,1.29,7.22,20,138,13.29,Medium,Yes,Severe,1
TXN02251,U02251,21,Male,7.49,0.73,2.18,5.15,6.28,32,91,8.25,Medium,Yes,Mild,0
TXN02252,U02252,23,Male,6.48,2.14,1.31,2.7,7.27,139,91,7.25,High,Yes,Moderate,1
TXN02253,U02253,28,Male,9.46,4.27,0.92,4.25,6.24,84,160,10.04,High,No,Moderate,1
TXN02254,U02254,27,Male,4.18,4.98,3.99,4.38,7.18,194,28,4.99,Low,No,Moderate,1
TXN02255,U02255,30,Other,11.94,1.28,1.57,5.75,6.58,64,45,14.84,Low,Yes,Moderate,1
TXN02256,U02256,30,Female,9.56,4.8,1.36,1.45,8.08,55,59,10.34,High,Yes,Severe,1
TXN02257,U02257,26,Other,7.63,1.28,3.37,3.82,5.4,114,154,8.71,High,No,Mild,0
TXN02258,U02258,20,Other,3.04,2.49,0.96,4.92,8.33,142,94,4.39,Medium,No,None,0
TXN02259,U02259,29,Male,4.1,5.32,2.94,2.17,8.58,215,37,4.98,High,Yes,Moderate,1
TXN02260,U02260,28,Female,6.31,5.73,2.33,3.15,7.1,76,101,8.83,High,No,Moderate,1
TXN02261,U02261,33,Female,3.73,3.17,0.11,0.68,6.35,135,29,6.46,Medium,Yes,None,0
TXN02262,U02262,30,Female,3.04,1.01,1.57,3.47,5.54,182,176,4.93,Medium,Yes,None,0
TXN02263,U02263,30,Male,8.03,1.13,2.23,4.7,6.32,138,126,10.67,Low,No,Severe,1
TXN02264,U02264,27,Male,5.92,5.75,3.37,5.62,8.1,136,177,8.09,Low,Yes,Severe,1
TXN02265,U02265,19,Male,5.05,1.47,2.32,2.81,8.23,205,130,6.38,Medium,No,Mild,0
TXN02266,U02266,18,Female,5.72,2.04,2.13,0.74,5.87,243,127,8.03,Low,Yes,None,0
TXN02267,U02267,30,Female,3.18,2.37,1.16,3.16,6.55,219,164,5.91,Medium,No,Mild,0
TXN02268,U02268,21,Female,3.95,0.78,3.81,3.67,6.26,245,130,5.36,High,No,Mild,0
TXN02269,U02269,32,Other,4.35,3.61,1.82,1.42,7.57,73,90,6.12,Medium,Yes,None,0
TXN02270,U02270,18,Male,8.48,1.92,2.74,3.41,6.07,126,17,11.09,Medium,Yes,Severe,1
TXN02271,U02271,24,Female,7.67,5.62,3.13,3.12,7.31,240,128,10.38,Medium,No,Severe,1
TXN02272,U02272,19,Other,9.81,1.63,2.26,5.04,5.15,77,142,11.48,Low,No,Moderate,1
TXN02273,U02273,20,Other,3.5,2.91,0.95,2.47,5.09,172,122,4.43,High,Yes,Mild,0
TXN02274,U02274,23,Female,5.59,1.4,0.77,5.68,5.59,221,51,6.63,High,Yes,Mild,0
TXN02275,U02275,30,Female,3.2,2.71,2.83,0.65,8.32,116,159,6.16,Medium,Yes,None,0
TXN02276,U02276,29,Female,8.89,1.55,1.75,5.34,5.95,55,168,10.15,Low,No,Moderate,1
TXN02277,U02277,19,Male,3.3,2.6,3.76,1.9,8.49,162,101,4.52,Medium,No,None,0
TXN02278,U02278,21,Female,11.66,3.97,3.06,3.36,4.54,62,107,13.04,Medium,Yes,Moderate,1
TXN02279,U02279,25,Male,11.77,2.76,3.97,5.84,6.14,224,22,13.47,Medium,No,Severe,1
TXN02280,U02280,23,Female,3.38,4.47,3.8,1.43,5.62,39,138,3.97,Low,No,Severe,1
TXN02281,U02281,24,Other,11.56,4.77,2.65,3.47,6.62,154,138,12.46,High,No,Moderate,1
TXN02282,U02282,20,Female,5.26,1.37,1.24,2.49,6.34,167,43,6.94,High,No,Mild,0
TXN02283,U02283,21,Other,6.84,1.79,3.04,3.48,6.78,140,16,7.39,Low,Yes,Mild,0
TXN02284,U02284,33,Female,5.81,4.27,0.6,0.62,7.56,207,15,6.52,Medium,No,Severe,1
TXN02285,U02285,26,Male,3.6,2.01,1.99,1.26,8.39,37,29,6.27,Medium,No,Mild,0
TXN02286,U02286,32,Male,5.88,4.57,3.12,2.46,6.33,194,161,7.5,Medium,Yes,Moderate,1
TXN02287,U02287,30,Male,3.5,3.44,3.07,2.11,6.94,226,63,4.5,High,No,Mild,0
TXN02288,U02288,25,Male,9.2,1.69,2.14,4.04,6.42,223,37,11.86,Medium,No,Moderate,1
TXN02289,U02289,22,Male,6.61,0.92,2.97,3.42,6.75,45,173,8.7,Low,Yes,Moderate,1
TXN02290,U02290,21,Male,8.09,3.23,3.92,5.86,7.51,27,173,8.91,Low,Yes,Moderate,1
TXN02291,U02291,35,Other,4.39,4.48,1.41,1.81,7.67,164,130,6.99,Medium,Yes,Severe,1
TXN02292,U02292,28,Other,7.55,3.76,0.41,3.45,8.72,115,97,10.08,Low,No,Mild,0
TXN02293,U02293,32,Female,3.75,3.81,3.89,5.47,6.6,232,132,5.01,Low,No,None,0
TXN02294,U02294,35,Male,10.3,5.05,2.33,1.37,5.09,173,35,12.09,High,Yes,Moderate,1
TXN02295,U02295,27,Female,8.88,5.74,3.87,5.53,7.77,80,180,10.47,Medium,No,Moderate,1
TXN02296,U02296,27,Female,4.72,2.18,2.52,2.38,5.87,249,133,6.52,Low,No,Mild,0
TXN02297,U02297,21,Female,6.04,2.73,2.84,2.19,8.52,241,180,6.65,Low,Yes,Mild,0
TXN02298,U02298,35,Other,8.83,4.02,0.5,3.09,8.39,32,175,9.41,Low,No,Moderate,1
TXN02299,U02299,20,Female,6.77,2.45,0.91,2.78,5.8,62,118,8.22,High,Yes,Mild,0
TXN02300,U02300,26,Other,8.35,5.58,0.88,4.8,5.54,172,36,10.64,Medium,Yes,Moderate,1
TXN02301,U02301,28,Female,4.33,1.83,3.78,1.13,6.57,229,61,5.82,Low,No,Mild,0
TXN02302,U02302,31,Female,8.14,4.83,3.52,3.99,6.85,52,171,10.63,Low,No,Severe,1
TXN02303,U02303,27,Female,4.47,3.66,2.55,5.09,8.83,185,97,6.51,High,No,Mild,0
TXN02304,U02304,20,Female,11.85,1.87,2.38,4.84,5.25,216,56,14.2,Medium,Yes,Severe,1
TXN02305,U02305,18,Other,3.38,1.62,2.42,0.59,4.67,182,29,4.96,Medium,No,None,0
TXN02306,U02306,27,Other,5.71,2.98,1.96,5.13,7.68,101,81,7.86,Low,No,None,0
TXN02307,U02307,25,Other,4.12,3.91,2.39,4.48,7.87,208,125,5.73,Medium,No,None,0
TXN02308,U02308,24,Male,5.75,1.77,2.3,3.73,5.75,238,69,8.1,High,Yes,Mild,0
TXN02309,U02309,34,Female,7.22,4.32,1.34,1.59,8.22,231,145,7.97,Low,Yes,Moderate,1
TXN02310,U02310,25,Female,5.5,1.87,3.59,4.24,4.73,78,123,6.78,Low,Yes,Mild,0
TXN02311,U02311,26,Female,3.19,3.64,1.5,4.43,6.56,34,76,4.27,Low,No,None,0
TXN02312,U02312,19,Other,4.13,5.02,1.31,5.0,6.69,42,108,7.0,Medium,No,Moderate,1
TXN02313,U02313,26,Male,8.71,4.34,1.09,1.34,7.41,195,91,11.58,Medium,No,Moderate,1
TXN02314,U02314,23,Male,6.34,2.55,0.35,2.26,6.8,228,24,9.19,High,Yes,Mild,0
TXN02315,U02315,29,Other,11.13,2.42,2.97,4.51,5.9,85,32,13.17,Medium,Yes,Severe,1
TXN02316,U02316,33,Female,10.72,2.23,1.98,1.17,8.69,130,74,11.65,High,Yes,Severe,1
TXN02317,U02317,25,Female,3.16,4.81,0.48,2.76,8.3,39,152,5.3,High,No,Moderate,1
TXN02318,U02318,22,Other,3.08,4.79,1.83,5.67,5.91,94,54,3.72,High,No,Severe,1
TXN02319,U02319,31,Male,8.36,3.03,0.31,1.54,5.47,128,21,11.14,High,Yes,Moderate,1
TXN02320,U02320,19,Male,3.71,2.06,3.02,4.53,8.32,207,70,5.71,Medium,Yes,None,0
TXN02321,U02321,26,Male,10.19,5.43,2.63,2.62,5.59,153,44,11.71,High,No,Severe,1
TXN02322,U02322,34,Other,10.36,2.44,1.68,3.78,8.97,180,24,12.51,Medium,No,Severe,1
TXN02323,U02323,35,Female,9.83,2.59,0.7,0.69,6.66,59,139,10.72,Low,Yes,Severe,1
TXN02324,U02324,22,Other,8.69,3.02,1.41,2.05,6.6,77,22,11.59,Low,Yes,Severe,1
TXN02325,U02325,32,Female,11.57,3.36,2.39,3.96,7.06,46,179,12.71,Medium,Yes,Severe,1
TXN02326,U02326,20,Male,5.34,3.14,2.26,5.69,6.21,151,121,6.96,Low,No,Mild,0
TXN02327,U02327,20,Other,6.82,2.45,0.18,4.18,8.08,230,117,7.84,Medium,Yes,Mild,0
TXN02328,U02328,19,Male,11.24,4.11,0.84,5.63,4.57,28,49,12.61,Medium,No,Severe,1
TXN02329,U02329,25,Other,9.93,4.37,1.93,1.83,7.55,45,111,11.67,High,No,Moderate,1
TXN02330,U02330,23,Female,10.56,1.09,1.13,3.14,5.19,238,41,11.42,High,Yes,Moderate,1
TXN02331,U02331,27,Other,6.03,0.63,0.23,2.38,7.15,28,144,9.01,High,Yes,Mild,0
TXN02332,U02332,33,Other,6.61,3.02,2.08,3.13,5.89,44,115,7.65,Low,No,Mild,0
TXN02333,U02333,25,Other,9.95,0.83,0.12,0.94,5.51,60,172,11.22,Low,Yes,Severe,1
TXN02334,U02334,26,Female,3.96,5.95,2.27,4.04,5.91,89,120,6.35,Low,No,Moderate,1
TXN02335,U02335,21,Male,7.7,4.89,0.63,2.35,6.54,103,176,9.21,Low,Yes,Moderate,1
TXN02336,U02336,19,Female,4.17,5.43,1.15,2.55,7.85,135,41,5.13,Low,No,Moderate,1
TXN02337,U02337,21,Other,11.31,5.18,0.66,5.24,8.47,23,101,11.98,Medium,No,Moderate,1
TXN02338,U02338,35,Male,10.21,5.17,0.87,1.2,6.87,95,85,11.92,High,Yes,Severe,1
TXN02339,U02339,31,Male,3.75,1.27,1.56,2.28,6.98,227,87,5.01,Low,Yes,None,0
TXN02340,U02340,26,Female,9.25,1.32,2.15,5.1,5.36,38,77,11.92,Low,No,Moderate,1
TXN02341,U02341,29,Male,3.37,5.69,3.35,5.29,8.61,28,54,4.82,Medium,Yes,Severe,1
TXN02342,U02342,25,Other,9.03,2.75,1.53,0.63,6.54,220,38,11.71,High,Yes,Moderate,1
TXN02343,U02343,22,Male,9.6,5.16,1.51,4.12,7.2,247,92,11.92,Medium,Yes,Severe,1
TXN02344,U02344,19,Male,4.98,0.93,0.37,4.66,6.82,48,158,7.06,Medium,Yes,Mild,0
TXN02345,U02345,25,Other,4.41,4.0,1.78,3.73,4.51,99,130,5.01,Medium,No,None,0
TXN02346,U02346,26,Male,10.13,4.94,3.61,2.99,5.83,229,143,11.78,Low,Yes,Moderate,1
TXN02347,U02347,21,Male,5.36,4.94,3.05,2.64,5.92,52,54,7.0,High,No,Severe,1
TXN02348,U02348,32,Other,9.53,0.65,0.86,5.96,6.52,86,173,11.6,High,No,Moderate,1
TXN02349,U02349,25,Male,5.22,1.09,0.92,4.61,8.99,93,37,6.18,High,No,Mild,0
TXN02350,U02350,18,Female,10.5,0.59,0.67,4.67,6.53,79,31,12.76,High,Yes,Severe,1
TXN02351,U02351,30,Female,5.17,4.27,0.14,0.65,6.9,123,179,6.5,Medium,Yes,Moderate,1
TXN02352,U02352,25,Other,6.57,2.64,1.15,0.84,6.48,153,117,8.23,Medium,No,Moderate,1
TXN02353,U02353,26,Male,7.65,3.07,3.59,1.86,8.14,26,28,10.45,Medium,No,Mild,0
TXN02354,U02354,32,Other,7.38,5.76,3.45,4.1,5.91,99,167,8.37,Low,Yes,Severe,1
TXN02355,U02355,21,Male,4.0,5.37,1.77,3.66,7.92,233,28,6.98,Medium,Yes,Moderate,1
TXN02356,U02356,26,Other,5.58,0.97,3.89,2.46,8.32,128,129,6.78,Low,Yes,Mild,0
TXN02357,U02357,31,Female,11.86,5.59,1.5,1.39,7.05,47,137,14.3,Low,Yes,Moderate,1
TXN02358,U02358,25,Male,11.16,5.32,3.03,2.21,7.63,169,164,12.11,High,No,Severe,1
TXN02359,U02359,30,Other,9.46,5.76,2.45,4.06,6.55,46,131,10.5,High,No,Severe,1
TXN02360,U02360,22,Other,5.46,3.22,2.89,5.61,5.38,211,158,8.02,High,No,Mild,0
TXN02361,U02361,25,Other,10.52,1.34,1.92,4.97,6.99,189,38,11.67,Low,Yes,Severe,1
TXN02362,U02362,24,Male,10.12,5.42,1.93,3.85,6.48,28,125,10.63,Medium,Yes,Severe,1
TXN02363,U02363,28,Female,7.16,1.19,3.52,1.17,5.11,26,115,9.4,High,Yes,Moderate,1
TXN02364,U02364,30,Female,5.72,1.65,2.37,4.32,6.52,46,90,7.88,High,No,Mild,0
TXN02365,U02365,18,Female,10.62,1.77,2.87,1.88,5.1,198,40,12.93,Medium,No,Moderate,1
TXN02366,U02366,28,Male,4.14,5.09,2.59,2.31,7.3,64,114,7.1,Low,Yes,Moderate,1
TXN02367,U02367,19,Male,3.75,2.3,0.3,0.89,7.13,69,158,4.89,Medium,Yes,None,0
TXN02368,U02368,25,Female,3.01,4.2,2.22,1.27,7.94,155,92,5.18,Medium,Yes,Severe,1
TXN02369,U02369,22,Female,4.77,5.63,0.29,1.95,5.68,51,141,6.96,Medium,Yes,Severe,1
TXN02370,U02370,28,Male,9.52,0.89,0.55,5.93,7.97,155,155,10.36,Low,Yes,Severe,1
TXN02371,U02371,20,Male,7.74,5.91,3.29,1.17,6.23,183,176,9.81,High,Yes,Moderate,1
TXN02372,U02372,24,Female,6.72,4.71,2.76,2.9,5.57,149,63,8.01,High,Yes,Severe,1
TXN02373,U02373,31,Male,5.47,5.1,0.59,4.8,7.5,202,161,7.81,High,Yes,Severe,1
TXN02374,U02374,35,Other,4.34,5.38,3.22,4.93,8.6,64,112,7.06,Low,No,Severe,1
TXN02375,U02375,28,Other,10.61,1.41,0.75,1.52,7.27,214,80,11.76,High,No,Moderate,1
TXN02376,U02376,31,Female,9.9,4.51,1.74,1.12,8.87,49,34,11.17,Low,Yes,Moderate,1
TXN02377,U02377,26,Other,3.22,4.39,0.1,3.59,6.66,235,100,4.51,Medium,Yes,Severe,1
TXN02378,U02378,23,Male,10.02,3.42,3.72,0.79,8.65,167,40,12.24,Low,No,Severe,1
TXN02379,U02379,32,Other,4.51,2.77,3.55,5.82,6.28,25,70,5.37,Medium,No,None,0
TXN02380,U02380,18,Female,4.58,2.26,2.63,3.74,8.78,139,73,6.88,High,Yes,Mild,0
TXN02381,U02381,28,Other,9.87,0.87,3.85,4.99,5.65,135,83,12.08,Low,Yes,Severe,1
TXN02382,U02382,24,Male,11.89,5.8,1.82,1.7,6.87,57,105,13.37,High,No,Severe,1
TXN02383,U02383,21,Male,4.44,5.71,1.17,5.18,5.42,27,18,6.3,Medium,No,Moderate,1
TXN02384,U02384,34,Female,9.29,3.68,0.66,1.89,7.37,55,145,10.96,Low,Yes,Moderate,1
TXN02385,U02385,34,Female,7.72,0.96,2.55,1.76,6.42,110,89,9.58,Low,Yes,Mild,0
